#db1	pw1	db2	pw2	name_jaccard	node_jaccard
inoh	JNK_cascade_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_JNK_cascade~_~.txt	pid	JNK_signaling_in_the_CD4+_TCR_pathway.txt	jnk	0.583333
inoh	JNK_cascade_~_Toll-like_receptor_signaling_pathway_~through_JNK_cascade~_~.txt	pid	JNK_signaling_in_the_CD4+_TCR_pathway.txt	jnk	0.583333
inoh	p38_cascade_~_IL-1_signaling_pathway_~through_p38_cascade~_~.txt	pid	p38_MAPK_signaling_pathway.txt	p38	0.312500
inoh	p38_cascade_~_Toll-like_receptor_signaling_pathway_~p38_cascade~_~.txt	pid	p38_MAPK_signaling_pathway.txt	p38	0.384615
inoh	p38_cascade_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	pid	p38_MAPK_signaling_pathway.txt	p38	0.384615
inoh	p38_cascade_~_BMP2_signaling~through_TAK1~_~.txt	pid	p38_MAPK_signaling_pathway.txt	p38	0.625000
inoh	JNK_cascade_~_TNFR1_signaling_pathway_~.txt	pid	JNK_signaling_in_the_CD4+_TCR_pathway.txt	jnk	0.625000
inoh	TGF_beta_signaling_pathway~through_TAK1~_~_TGF-beta_signaling~through_TAK1~_~.txt	pid	TGF-beta_receptor_signaling.txt	tgfbeta	0.875000
inoh	Integrin_signaling_pathway_~_Integrin_signaling_pathway_~.txt	panther	Integrin_signalling_pathway.txt	integrin	0.633333
inoh	VEGF_signaling_pathway_~_VEGF_signaling_pathway_~.txt	panther	VEGF_signaling_pathway.txt	vegf	0.169399
inoh	Positive_regulation_of_~Transcription_of_SOCS_by_STAT_dimer~_in_JAK_STAT_pathway_~_JAK-STAT_pathway_and_regulation_pathway_Diagram_~.txt	panther	JAK-STAT_signaling_pathway.txt	jakstat	0.056180
inoh	Canonical_Notch_signaling_pathway_~_Notch_signaling_pathway_Diagram_~.txt	panther	Notch_signaling_pathway.txt	notch	0.684211
inoh	Adenylate_cyclase_inactivation_signaling_~_GPCR_signaling_~G_alpha_i~_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gi_alpha_and_Gs_alpha_mediated_pathway.txt	alpha	0.916667
inoh	Adenylate_cyclase_activation_signaling_~_GPCR_signaling_~G_alpha_i~_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gi_alpha_and_Gs_alpha_mediated_pathway.txt	alpha	0.818182
inoh	Heterotrimeric_GPCR_signaling_pathway_~through_G_alpha_i_and_pertussis_toxin~_~_GPCR_signaling_~pertussis_toxin~_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gi_alpha_and_Gs_alpha_mediated_pathway.txt	alpha|heterotrimeric	0.080357
inoh	Heterotrimeric_GPCR_signaling_pathway_~through_G_alpha_q,_PLC_beta_and_ERK_cascade~_~_GPCR_signaling_~G_alpha_q~_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gq_alpha_and_Go_alpha_mediated_pathway.txt	alpha|heterotrimeric	0.114894
inoh	Heterotrimeric_GPCR_signaling_pathway_~through_G_alpha_s_ACs_PKA_BRaf_and_ERKcascade~~canonical~_~_GPCR_signaling_~G_alpha_s,_PKA_and_ERK~_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gq_alpha_and_Go_alpha_mediated_pathway.txt	alpha|heterotrimeric	0.076233
inoh	G_alpha_i_GDP-GTP_exchange_signaling_~_GPCR_signaling_~G_alpha_i~_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gi_alpha_and_Gs_alpha_mediated_pathway.txt	alpha	0.500000
inoh	G_alpha_s_GDP-GTP_exchange_signaling_~_GPCR_signaling_~G_alpha_q~_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gq_alpha_and_Go_alpha_mediated_pathway.txt	alpha	0.514286
inoh	G_alpha_s_GDP-GTP_exchange_signaling_~_GPCR_signaling_~G_alpha_s,_PKA_and_ERK~_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gq_alpha_and_Go_alpha_mediated_pathway.txt	alpha	0.485714
inoh	Heterotrimeric_GPCR_signaling_pathway_~through_Adenosine_G_alpha_s~_~_GPCR_Adenosine_A2A_receptor_signaling_pathway_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gi_alpha_and_Gs_alpha_mediated_pathway.txt	alpha|heterotrimeric	0.666667
inoh	Canonical_Wnt_signaling_pathway_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	panther	Wnt_signaling_pathway.txt	wnt	0.535714
inoh	Beta_catenin_degradation_signaling_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	panther	Wnt_signaling_pathway.txt	wnt	0.500000
inoh	Stabilization_and_accumulation_of_cytoplasmic_beta-catenin_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	panther	Wnt_signaling_pathway.txt	wnt	0.791667
inoh	ERK_cascade_~_B_cell_receptor_signaling_~.txt	panther	B_cell_activation.txt	b_cell	0.857143
inoh	ERK_cascade_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	panther	T_cell_activation.txt	t_cell	0.900000
inoh	ERK_cascade_~_FGF_signaling_pathway_~.txt	panther	FGF_signaling_pathway.txt	fgf	0.352941
inoh	Fas_signaling_pathway_~_Fas_signaling_pathway_~.txt	panther	FAS_signaling_pathway.txt	fas	0.476190
inoh	IKK_activation_signaling_~through_PKC_beta_and_CARMA1:BCL10:MALT1~_~_B_cell_receptor_signaling_~.txt	panther	B_cell_activation.txt	b_cell	0.200000
inoh	IKK_activation_signaling_~through_PKC_theta_and_CARMA1:BCL10:MALT1~_~_CD4_T_cell_receptor_signaling_~NF-kB_cascade~_~.txt	panther	T_cell_activation.txt	t_cell	0.200000
inoh	Signaling_with_Wnt_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	panther	Wnt_signaling_pathway.txt	wnt	0.978723
inoh	B_cell_receptor_signaling_pathway_~_B_cell_receptor_signaling_~.txt	panther	B_cell_activation.txt	b_cell	0.177419
inoh	Ci-Gli_processing_signaling_~_Hedgehog_signaling_pathway_~.txt	panther	Hedgehog_signaling_pathway.txt	hedgehog	0.235294
inoh	Gli_processing_signaling_~_Hedgehog_signaling_pathway_~.txt	panther	Hedgehog_signaling_pathway.txt	hedgehog	0.200000
inoh	Toll-like_receptor_signaling_pathway_~p38_cascade~_~_Toll-like_receptor_signaling_pathway_~p38_cascade~_~.txt	panther	p38_MAPK_pathway.txt	p38	0.285714
inoh	Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	panther	p38_MAPK_pathway.txt	p38	0.285714
inoh	T_cell_receptor_signaling_~PLC_gamma,_PKC,_Ras_and_ERK_cascade~_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	panther	T_cell_activation.txt	t_cell	0.379310
inoh	T_cell_receptor_signaling_pathway_~_CD4_T_cell_receptor_signaling_~.txt	panther	T_cell_activation.txt	t_cell	0.371429
inoh	CD28_signaling_~_CD4_T_cell_receptor_signaling_~NF-kB_cascade~_~.txt	panther	T_cell_activation.txt	t_cell	0.857143
inoh	JAK-STAT_pathway_and_regulation_pathway_~_JAK-STAT_pathway_and_regulation_pathway_Diagram_~.txt	panther	JAK-STAT_signaling_pathway.txt	jakstat	0.092784
inoh	IKK-NF-kappaB_cascade_~_B_cell_receptor_signaling_~.txt	panther	B_cell_activation.txt	b_cell	0.375000
inoh	G_alpha_s_GDP-GTP_exchange_signaling_~_GPCR_Dopamine_D1like_receptor_signaling_pathway_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gq_alpha_and_Go_alpha_mediated_pathway.txt	alpha	0.666667
inoh	Heterotrimeric_GPCR_signaling_pathway_~through_Dopamine_and_G_alpha_s~_~_GPCR_Dopamine_D1like_receptor_signaling_pathway_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gq_alpha_and_Go_alpha_mediated_pathway.txt	alpha|heterotrimeric	0.386364
inoh	EGF_signaling_pathway_~_EGF_signaling_pathway_Diagram_~.txt	panther	EGF_receptor_signaling_pathway.txt	egf	0.769231
inoh	FGF_signaling_pathway_~_FGF_signaling_pathway_~.txt	panther	FGF_signaling_pathway.txt	fgf	0.772727
inoh	JNK_cascade_~_CD4_T_cell_receptor_signaling_~JNK_cascade~_~.txt	panther	T_cell_activation.txt	t_cell	0.666667
inoh	JNK_cascade_~_CD4_T_cell_receptor_signaling_~.txt	panther	T_cell_activation.txt	t_cell	0.600000
inoh	Notch_secretory_pathway_~_Notch_signaling_pathway_Diagram_~.txt	panther	Notch_signaling_pathway.txt	notch	0.800000
inoh	G_alpha_q_GDP-GTP_exchange_signaling_~_GPCR_GroupI_metabotropic_glutamate_receptor_signaling_pathway_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gq_alpha_and_Go_alpha_mediated_pathway.txt	alpha	0.833333
inoh	Heterotrimeric_GPCR_signaling_pathway_~through_glutamate,_G_alpha_q_and_PLC_beta~_~_GPCR_GroupI_metabotropic_glutamate_receptor_signaling_pathway_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gq_alpha_and_Go_alpha_mediated_pathway.txt	alpha|heterotrimeric	0.777778
inoh	PDGF_signaling_pathway_~_PDGF_signaling_pathway_~.txt	panther	PDGF_signaling_pathway.txt	pdgf	0.866667
inoh	Raf_activation_signaling_~through_Grb2_and_Sos~_~_B_cell_receptor_signaling_~.txt	panther	B_cell_activation.txt	b_cell	0.777778
inoh	Raf_activation_signaling_~through_RasGRP~_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	panther	T_cell_activation.txt	t_cell	0.875000
inoh	Raf_activation_signaling_~through_RasGRP~_~_CD4_T_cell_receptor_signaling_~.txt	panther	T_cell_activation.txt	t_cell	0.857143
inoh	IL-1_signaling_pathway_~through_p38_cascade~_~_IL-1_signaling_pathway_~through_p38_cascade~_~.txt	panther	p38_MAPK_pathway.txt	p38	0.800000
inoh	Signaling_without_Wnt_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	panther	Wnt_signaling_pathway.txt	wnt	0.875000
inoh	p38_cascade_~_IL-1_signaling_pathway_~through_p38_cascade~_~.txt	panther	p38_MAPK_pathway.txt	p38	0.437500
inoh	p38_cascade_~_Toll-like_receptor_signaling_pathway_~p38_cascade~_~.txt	panther	p38_MAPK_pathway.txt	p38	0.538462
inoh	p38_cascade_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	panther	p38_MAPK_pathway.txt	p38	0.461538
inoh	ERK_cascade_~_PDGF_signaling_pathway_~.txt	panther	PDGF_signaling_pathway.txt	pdgf	1.000000
inoh	p38_cascade_~_BMP2_signaling~through_TAK1~_~.txt	panther	p38_MAPK_pathway.txt	p38	0.750000
inoh	TGF_beta_signaling_pathway~through_TAK1~_~_TGF-beta_signaling~through_TAK1~_~.txt	panther	TGF-beta_signaling_pathway.txt	tgfbeta	0.750000
inoh	PKA_activation_signaling_~_GPCR_signaling_~G_alpha_s,_PKA_and_ERK~_~.txt	panther	Heterotrimeric_G-protein_signaling_pathway-Gi_alpha_and_Gs_alpha_mediated_pathway.txt	alpha	1.000000
inoh	Gene_expression_of_SOCS_by_STAT_dimer_~_JAK-STAT_pathway_and_regulation_pathway_Diagram_~.txt	panther	JAK-STAT_signaling_pathway.txt	jakstat	0.857143
inoh	AKT~PKB~-Bad_signaling_~_EPO_signaling_pathway~JAK2_STAT1_STAT3_STAT5~_~.txt	pathbank	EPO_Signaling_Pathway.txt	epo	0.028902
inoh	PKA_activation_signaling_~_GPCR_signaling_~cholera_toxin~_~.txt	pathbank	Activation_of_cAMP-dependent_protein_kinase,_PKA.txt	pka	0.444444
inoh	PKA_activation_signaling_~_GPCR_Dopamine_D1like_receptor_signaling_pathway_~.txt	pathbank	Activation_of_cAMP-dependent_protein_kinase,_PKA.txt	pka	0.777778
inoh	Heterotrimeric_GPCR_signaling_pathway_~through_G_alpha_q,_PLC_beta_and_ERK_cascade~_~_GPCR_signaling_~G_alpha_q~_~.txt	pathbank	Pancreas_Function_-_Beta_Cell.txt	beta	0.008511
inoh	AKT~PKB~-TOR_signaling_~_Insulin_receptor_signaling_~.txt	pathbank	Insulin_Signalling.txt	insulin	0.076923
inoh	Insulin_receptor_signaling_~_Insulin_receptor_signaling_~.txt	pathbank	Insulin_Signalling.txt	insulin	0.148148
inoh	ERK_cascade_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	pathbank	T_Cell_Receptor_Signaling_Pathway.txt	t_cell	0.400000
inoh	Fas_signaling_pathway_~_Fas_signaling_pathway_~.txt	pathbank	FAS_signaling_pathway_~_CD95_~.txt	fas	0.333333
inoh	IKK_activation_signaling_~through_PKC_theta_and_CARMA1:BCL10:MALT1~_~_CD4_T_cell_receptor_signaling_~NF-kB_cascade~_~.txt	pathbank	NF-kB_Signaling_Pathway.txt	nfkb	0.400000
inoh	NF-kB_signaling_~_IL-1_signaling_pathway_~through_NF-kappaB~_~.txt	pathbank	NF-kB_Signaling_Pathway.txt	nfkb	0.583333
inoh	Rap1_activation_signaling_~through_cAMP,_PKA,_Cbl_and_C3G~_~_GPCR_Adenosine_A2A_receptor_signaling_pathway_~.txt	pathbank	Activation_of_cAMP-dependent_protein_kinase,_PKA.txt	pka	0.272727
inoh	Toll-like_receptor_signaling_pathway_~p38_cascade~_~_Toll-like_receptor_signaling_pathway_~p38_cascade~_~.txt	pathbank	Toll-Like_Receptor_Pathway_1.txt	tolllike	0.714286
inoh	Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_JNK_cascade~_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_JNK_cascade~_~.txt	pathbank	Toll-Like_Receptor_Pathway_1.txt	tolllike	0.600000
inoh	Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	pathbank	Toll-Like_Receptor_Pathway_1.txt	tolllike	0.857143
inoh	Toll-like_receptor_signaling_pathway_~through_LPS,_TLR4,_MyD88,_IRAK,_TAK1_and_IKK-NF-kappaB_cascade~~Canonical~_~_Toll-like_receptor_signaling_pathway_~trough_NF-kappaB~_~.txt	pathbank	Toll-Like_Receptor_Pathway_1.txt	tolllike	0.846154
inoh	T_cell_receptor_signaling_~PLC_gamma,_PKC,_Ras_and_ERK_cascade~_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	pathbank	T_Cell_Receptor_Signaling_Pathway.txt	t_cell	0.413793
inoh	T_cell_receptor_signaling_pathway_~_CD4_T_cell_receptor_signaling_~.txt	pathbank	T_Cell_Receptor_Signaling_Pathway.txt	t_cell	0.428571
inoh	CD28_signaling_~_CD4_T_cell_receptor_signaling_~NF-kB_cascade~_~.txt	pathbank	T_Cell_Receptor_Signaling_Pathway.txt	t_cell	0.285714
inoh	EGF_signaling_pathway_~_EGF_signaling_pathway_Diagram_~.txt	pathbank	EGF_Signalling_Pathway.txt	egf	0.615385
inoh	EPO_signaling_pathway~JAK2_STAT1_STAT3_STAT5~_~_EPO_signaling_pathway~JAK2_STAT1_STAT3_STAT5~_~.txt	pathbank	EPO_Signaling_Pathway.txt	epo	0.333333
inoh	JNK_cascade_~_CD4_T_cell_receptor_signaling_~JNK_cascade~_~.txt	pathbank	T_Cell_Receptor_Signaling_Pathway.txt	t_cell	0.416667
inoh	JNK_cascade_~_CD4_T_cell_receptor_signaling_~.txt	pathbank	T_Cell_Receptor_Signaling_Pathway.txt	t_cell	0.400000
inoh	Heterotrimeric_GPCR_signaling_pathway_~through_glutamate,_G_alpha_q_and_PLC_beta~_~_GPCR_GroupI_metabotropic_glutamate_receptor_signaling_pathway_~.txt	pathbank	Pancreas_Function_-_Beta_Cell.txt	beta	0.111111
inoh	Raf_activation_signaling_~through_RasGRP~_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	pathbank	T_Cell_Receptor_Signaling_Pathway.txt	t_cell	0.375000
inoh	Raf_activation_signaling_~through_RasGRP~_~_CD4_T_cell_receptor_signaling_~.txt	pathbank	T_Cell_Receptor_Signaling_Pathway.txt	t_cell	0.428571
inoh	JNK_cascade_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_JNK_cascade~_~.txt	pathbank	Toll-Like_Receptor_Pathway_1.txt	tolllike	0.500000
inoh	JNK_cascade_~_Toll-like_receptor_signaling_pathway_~through_JNK_cascade~_~.txt	pathbank	Toll-Like_Receptor_Pathway_1.txt	tolllike	0.500000
inoh	p38_cascade_~_Toll-like_receptor_signaling_pathway_~p38_cascade~_~.txt	pathbank	Toll-Like_Receptor_Pathway_1.txt	tolllike	0.384615
inoh	p38_cascade_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	pathbank	Toll-Like_Receptor_Pathway_1.txt	tolllike	0.384615
inoh	PKA_activation_signaling_~_GPCR_signaling_~G_alpha_s,_PKA_and_ERK~_~.txt	pathbank	Activation_of_cAMP-dependent_protein_kinase,_PKA.txt	pka	1.000000
inoh	Integrin_signaling_pathway_~_Integrin_signaling_pathway_~.txt	signor_expanded	Integrin_Signaling.txt	integrin	0.091667
inoh	VEGF_signaling_pathway_~_VEGF_signaling_pathway_~.txt	signor_expanded	VEGF_Signaling.txt	vegf	0.103825
inoh	Canonical_Notch_signaling_pathway_~_Notch_signaling_pathway_Diagram_~.txt	signor_expanded	NOTCH_Signaling.txt	notch	0.631579
inoh	Canonical_Wnt_signaling_pathway_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	signor_expanded	WNT_Signaling.txt	wnt	0.428571
inoh	AKT~PKB~-TOR_signaling_~_Insulin_receptor_signaling_~.txt	signor_expanded	Insulin_Signaling.txt	insulin	0.615385
inoh	Beta_catenin_degradation_signaling_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	signor_expanded	WNT_Signaling.txt	wnt	0.500000
inoh	Stabilization_and_accumulation_of_cytoplasmic_beta-catenin_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	signor_expanded	WNT_Signaling.txt	wnt	0.708333
inoh	Insulin_receptor_signaling_~_Insulin_receptor_signaling_~.txt	signor_expanded	Insulin_Signaling.txt	insulin	0.240741
inoh	ERK_cascade_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	signor_expanded	T_cell_activation.txt	t_cell	0.500000
inoh	IKK_activation_signaling_~through_PKC_theta_and_CARMA1:BCL10:MALT1~_~_CD4_T_cell_receptor_signaling_~NF-kB_cascade~_~.txt	signor_expanded	NF-KB_Canonical.txt	nfkb	0.600000
inoh	Signaling_with_Wnt_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	signor_expanded	WNT_Signaling.txt	wnt	0.702128
inoh	Ci-Gli_processing_signaling_~_Hedgehog_signaling_pathway_~.txt	signor_expanded	Sonic_Hedgehog.txt	hedgehog	0.294118
inoh	Gli_processing_signaling_~_Hedgehog_signaling_pathway_~.txt	signor_expanded	Sonic_Hedgehog.txt	hedgehog	0.200000
inoh	NF-kB_signaling_~_IL-1_signaling_pathway_~through_NF-kappaB~_~.txt	signor_expanded	NF-KB_Canonical.txt	nfkb	0.833333
inoh	Toll-like_receptor_signaling_pathway_~p38_cascade~_~_Toll-like_receptor_signaling_pathway_~p38_cascade~_~.txt	signor_expanded	P38_Signaling.txt	p38	0.214286
inoh	Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	signor_expanded	P38_Signaling.txt	p38	0.214286
inoh	T_cell_receptor_signaling_~PLC_gamma,_PKC,_Ras_and_ERK_cascade~_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	signor_expanded	T_cell_activation.txt	t_cell	0.379310
inoh	T_cell_receptor_signaling_pathway_~_CD4_T_cell_receptor_signaling_~.txt	signor_expanded	T_cell_activation.txt	t_cell	0.371429
inoh	CD28_signaling_~_CD4_T_cell_receptor_signaling_~NF-kB_cascade~_~.txt	signor_expanded	T_cell_activation.txt	t_cell	0.642857
inoh	JNK_cascade_~_CD4_T_cell_receptor_signaling_~JNK_cascade~_~.txt	signor_expanded	T_cell_activation.txt	t_cell	0.500000
inoh	JNK_cascade_~_CD4_T_cell_receptor_signaling_~.txt	signor_expanded	T_cell_activation.txt	t_cell	0.400000
inoh	Notch_secretory_pathway_~_Notch_signaling_pathway_Diagram_~.txt	signor_expanded	NOTCH_Signaling.txt	notch	0.800000
inoh	Raf_activation_signaling_~through_RasGRP~_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	signor_expanded	T_cell_activation.txt	t_cell	0.250000
inoh	Raf_activation_signaling_~through_RasGRP~_~_CD4_T_cell_receptor_signaling_~.txt	signor_expanded	T_cell_activation.txt	t_cell	0.285714
inoh	IL-1_signaling~through_IKK-NFkB_cascade~~canonical~_~_IL-1_signaling_pathway_~through_NF-kappaB~_~.txt	signor_expanded	IL1_Signaling_.txt	il1	0.733333
inoh	IL-1_signaling~through_JNK_cascade~~canonical~_~_IL-1_signaling_pathway_~through_JNK_cascade~_~.txt	signor_expanded	IL1_Signaling_.txt	il1	0.785714
inoh	IL-6_signaling_pathway~JAK1_JAK2_STAT3~_~_IL-6_signaling~JAK1_JAK2_STAT3~_~.txt	signor_expanded	IL6_Signaling.txt	il6	0.833333
inoh	IL-1_signaling_pathway_~through_p38_cascade~_~_IL-1_signaling_pathway_~through_p38_cascade~_~.txt	signor_expanded	IL1_Signaling_.txt	il1	0.800000
inoh	Signaling_without_Wnt_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	signor_expanded	WNT_Signaling.txt	wnt	0.125000
inoh	JNK_cascade_~_IL-1_signaling_pathway_~through_JNK_cascade~_~.txt	signor_expanded	IL1_Signaling_.txt	il1	0.062500
inoh	p38_cascade_~_IL-1_signaling_pathway_~through_p38_cascade~_~.txt	signor_expanded	P38_Signaling.txt	p38	0.312500
inoh	p38_cascade_~_Toll-like_receptor_signaling_pathway_~p38_cascade~_~.txt	signor_expanded	P38_Signaling.txt	p38	0.384615
inoh	p38_cascade_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	signor_expanded	P38_Signaling.txt	p38	0.307692
inoh	p38_cascade_~_BMP2_signaling~through_TAK1~_~.txt	signor_expanded	P38_Signaling.txt	p38	0.500000
inoh	TGF_beta_signaling_pathway~through_TAK1~_~_TGF-beta_signaling~through_TAK1~_~.txt	signor_expanded	TGF-beta_Signaling.txt	tgfbeta	0.625000
inoh	VEGF_signaling_pathway_~_VEGF_signaling_pathway_~.txt	kegg_expanded	VEGF_signaling_pathway.txt	vegf	0.153005
inoh	Positive_regulation_of_~Transcription_of_SOCS_by_STAT_dimer~_in_JAK_STAT_pathway_~_JAK-STAT_pathway_and_regulation_pathway_Diagram_~.txt	kegg_expanded	JAK-STAT_signaling_pathway.txt	jakstat	0.106742
inoh	Canonical_Notch_signaling_pathway_~_Notch_signaling_pathway_Diagram_~.txt	kegg_expanded	Notch_signaling_pathway.txt	notch	0.578947
inoh	Heterotrimeric_GPCR_signaling_pathway_~through_G_alpha_i_and_pertussis_toxin~_~_GPCR_signaling_~pertussis_toxin~_~.txt	kegg_expanded	Pertussis.txt	pertussis	0.017857
inoh	Canonical_Wnt_signaling_pathway_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	kegg_expanded	Wnt_signaling_pathway.txt	wnt	0.625000
inoh	AKT~PKB~-TOR_signaling_~_Insulin_receptor_signaling_~.txt	kegg_expanded	Insulin_signaling_pathway.txt	insulin	0.692308
inoh	Beta_catenin_degradation_signaling_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	kegg_expanded	Wnt_signaling_pathway.txt	wnt	1.000000
inoh	Stabilization_and_accumulation_of_cytoplasmic_beta-catenin_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	kegg_expanded	Wnt_signaling_pathway.txt	wnt	0.958333
inoh	Insulin_receptor_signaling_~_Insulin_receptor_signaling_~.txt	kegg_expanded	Insulin_signaling_pathway.txt	insulin	0.611111
inoh	ERK_cascade_~_B_cell_receptor_signaling_~.txt	kegg_expanded	B_cell_receptor_signaling_pathway.txt	b_cell	0.714286
inoh	ERK_cascade_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.800000
inoh	IKK_activation_signaling_~through_PKC_beta_and_CARMA1:BCL10:MALT1~_~_B_cell_receptor_signaling_~.txt	kegg_expanded	B_cell_receptor_signaling_pathway.txt	b_cell	0.600000
inoh	IKK_activation_signaling_~through_PKC_theta_and_CARMA1:BCL10:MALT1~_~_CD4_T_cell_receptor_signaling_~NF-kB_cascade~_~.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.700000
inoh	Signaling_with_Wnt_~Canonical~_~_Canonical_Wnt_signaling_pathway_Diagram_~.txt	kegg_expanded	Wnt_signaling_pathway.txt	wnt	0.829787
inoh	B_cell_receptor_signaling_pathway_~_B_cell_receptor_signaling_~.txt	kegg_expanded	B_cell_receptor_signaling_pathway.txt	b_cell	0.193548
inoh	Ci-Gli_processing_signaling_~_Hedgehog_signaling_pathway_~.txt	kegg_expanded	Hedgehog_signaling_pathway.txt	hedgehog	0.529412
inoh	Gli_processing_signaling_~_Hedgehog_signaling_pathway_~.txt	kegg_expanded	Hedgehog_signaling_pathway.txt	hedgehog	0.466667
inoh	Rap1_activation_signaling_~through_cAMP,_PKA,_Cbl_and_C3G~_~_GPCR_Adenosine_A2A_receptor_signaling_pathway_~.txt	kegg_expanded	Rap1_signaling_pathway.txt	rap1	0.454545
inoh	Toll-like_receptor_signaling_pathway_~p38_cascade~_~_Toll-like_receptor_signaling_pathway_~p38_cascade~_~.txt	kegg_expanded	Toll-like_receptor_signaling_pathway.txt	tolllike	0.714286
inoh	Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_JNK_cascade~_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_JNK_cascade~_~.txt	kegg_expanded	Toll-like_receptor_signaling_pathway.txt	tolllike	0.466667
inoh	Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~_Toll-like_receptor_signaling_pathway_~through_ECSIT,_MEKK1,_MKKs,_p38_cascade~_~.txt	kegg_expanded	Toll-like_receptor_signaling_pathway.txt	tolllike	0.714286
inoh	Toll-like_receptor_signaling_pathway_~through_LPS,_TLR4,_MyD88,_IRAK,_TAK1_and_IKK-NF-kappaB_cascade~~Canonical~_~_Toll-like_receptor_signaling_pathway_~trough_NF-kappaB~_~.txt	kegg_expanded	Toll-like_receptor_signaling_pathway.txt	tolllike	0.769231
inoh	T_cell_receptor_signaling_~PLC_gamma,_PKC,_Ras_and_ERK_cascade~_~_CD4_T_cell_receptor_signaling_~ERK_cascade~_~.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.275862
inoh	T_cell_receptor_signaling_pathway_~_CD4_T_cell_receptor_signaling_~.txt	kegg_expanded	T_cell_receptor_signaling_pathway.txt	t_cell	0.314286
